1	12735	3.306138	﻿The Project Gutenberg eBook of The Grammar School Boys in Summer Athletics This ebook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions whatsoever. You may copy i	1
2	37739	3.304690	o so would require a complete volume. But, as University education prior to 1844 was so closely connected with Common and Grammar Schools, it seemed necessary, up to a certain point, to trace the course of all three together. The introductory chapte	96
3	40617	3.304675	PAGE THE THIRTEENTH AND FOURTEENTH CENTURIES 3 French grammars in mediaeval England--The use of the French language--Latin, French, and English vocabularies--French at the Univ	171
4	31639	3.302723	.50 Intermediate Reader .60 Grammar School Reader .80 =Monroe's= First Reader	270
5	36553	3.300864	e not destined for the monastic life could also be received in these schools.[10] In addition to teaching the elements of grammar and rhetoric and the facts of scripture history, Basil provided for a number of trades to be learned and practised as so	391
6	11615	3.298211	﻿The Project Gutenberg eBook of The Grammar of English Grammars This ebook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions whatsoever. You may copy it, give it a	1
7	22307	3.295659	﻿The Project Gutenberg eBook of The Grammar School Boys of Gridley; or, Dick & Co. Start Things Moving This ebook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions	1
8	70957	3.295011	Dr. Latham finds no Australian dialects resemble those of the Asiatic Isles. Mr. Norris first detected similarity of the grammar between the Australian and the South Dravidian languages of India, spoken before the Aryan migration to the Ganges. Mr.	239
9	66712	3.294109	﻿The Project Gutenberg eBook of Grammar-land; Or, Grammar in Fun for the Children of Schoolroom-shire This ebook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions	1
10	38017	3.293854	, waiting on their clients or receiving them at their own places of business. The youth of family who had passed from the grammar-school or the tutor to the University, enjoyed, from the moment when professors began to flock hither from France, Italy	311
11	17594	3.284109	﻿The Project Gutenberg eBook of Lectures on Language, as Particularly Connected with English Grammar This ebook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions w	1
12	32856	3.283922	Stage. Lecture IV. The Classificatory Stage. Lecture V. Genealogical Classification Of Languages. Lecture VI. Comparative Grammar. Lecture VII. The Constituent Elements Of Language. Lecture VIII. Morphological Classification. Lecture IX. The Theoreti	64
13	20789	3.281182	﻿The Project Gutenberg eBook of The Grammar School Boys Snowbound; or, Dick & Co. at Winter Sports This ebook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions wha	1
14	14070	3.275433	﻿The Project Gutenberg eBook of English Grammar in Familiar Lectures This ebook is for the use of anyone anywhere in the United States and most other parts of the world at no cost and with almost no restrictions whatsoever. You may copy it, give	1
15	13482	3.275168	bles Prefatory Statement The Point of View Reading and Literature Spelling Handwriting Language, Composition, Grammar Mathematics Algebra Geometry History Civics Geography Drawing and Applied Art Manual Training and Ho	86
16	29163	3.274037	e writer ventures to recommend the way he himself took when a boy to solve this question_. _Having made choice of a known grammar_, _the exercises of which promise a satisfactory degree of proficiency_, _let the student affix to each and all of the l	65
