1	35116	0.073066	midst of the green waving forest, in those ancient ruin? where all around was blooming fair and fresh, with the little Dornröschen who had retired to her solitude, and was dreaming of the knight who was to break through the hedge and waken the Sleep	4522
2	30038	0.065361	But still the nerve of memory tingles. And here you're writing Beauty Hints, And I these jingles. DORNRÖSCHEN In the great hall of Castle Innocence, Hedged round with thorns of maiden doubts and fears,-- Within, wi	785
3	61708	0.050993	ing schwerfällig und langsam von statten. Die übermüdeten Arbeiter schwatzten viel und tranken noch mehr, um sich wach zu erhalten. Beleuchtungseffekte sollten probiert werden. Zwei Arbeiter setzten neue farbige Gläser vor die Rampe. Die gähnende Unt	2231
4	62670	0.046764	r sich miterfreuen kann. Märchen und Sagen Nr. 1. =Dornröschen=, gez. v. J. Diez, München Nr. 2. =Marienkind=, gez. von H. Lefler und J. Urban Nr. 3. =Aschenputtel=, gez. von A. Münzer Nr. 4. =Rotkäppchen=, gez. von A. Schmidham	674
5	30269	0.042959	nd the real world, would often set children musing on what ought and what ought not to be. They did not long believe in Dornröschen and Schneewittchen, they learnt but too soon that Dornröschen and Schneewittchen belonged to another world. They may e	1481
6	19716	0.037480	Die Feige. 3. Dornröschen. 4. Das Kätzchen. 5. Immergrün -- Immer grün. 6. Arbeitsknäuel. 7. Die Uhr. 8. Handschuh. 9. Milchstraße. 10. Die Argen, Algen, Augen. 11. Die Puppe. 12. Ost -- Ast. 13. Sandmann. 14. Dackel -- Deckel. 15. Rotkäppchen	1919
7	42900	0.035474	Aschenputtel Riquet mit dem Schopf Jungfer Eselshaut Dornröschen Übersetzung nach der ersten Buchausgabe von 1697. [Illustration] Rotkäppchen Es war einmal eine kleine Baue	103
8	28100	0.032669	s Held, zuletzt als Märchenprinz. So kann nun jeder deutsche Mann, der ein Weib erwirbt, als Gott, als Held, als Märchenprinz empfinden. Aber nur wenige von den deutschen Märchen sind so bequem auszulegen wie Dornröschen, und selbst die nationale Urs	2149
9	22160	0.031997	........................ 97 {Section VI.} Der Soldat, der Ritter etc....................... 109 {Section VII.} Musik, Dornröschen etc.......................... 143 {Section VIII.} Der Löwe etc................................... 168 {Section IX.}	207
10	39782	0.030066	was almost always perverse enough to bestow and foretell something unfortunate. You all know Grimm's beautiful tale of Dornröschen, which in English we call The Sleeping Beauty, where the jealous thirteenth fairy predicts the poor young lady's spind	773
11	31099	0.029666	gave him a blow which caused the blood to spurt from both nose and mouth, because he had, when on stable duty, allowed Dornröschen to get caught in her chain. Dornröschen was Heppner's own riding-horse, and the very apple of his eye. It was chiefly	1406
12	35547	0.028116	, so mache ich das Dornröschen im Schloß, und du kommst mich aufwecken. Du mußt mich sehr stark küssen. Die Prinzen küssen schrecklich, mußt du wissen. Er fühlte sich schüchtern und meinte: -- Ich glaube, es ist schon zu spät, um im Gras zu schlafe	765
13	13666	0.027774	y in those main incidents. In the dramatization they might work together narration of the story and the dramatic game, _Dornröschen_. A wide circle of children might be the chorus while the players take their places in the center of the circle. The n	4465
14	63465	0.025613	ochen hatte. Sie konnte zwar das, was einmal eine weise Frau gedroht hatte, nicht abändern, aber ihm doch eine mildernde Wendung geben, und rief: „Die Königstochter soll nur in einen tiefen Schlaf fallen, der soll hundert Jahre dauern und nicht länge	7468
15	16248	0.023841	came to be performed these directions were practically ignored by the players. 'Königskinder' was followed in 1902 by 'Dornröschen,' another fairy play accompanied by incidental music, which won little success, nor has good fortune attended his late	7607
16	18947	0.023353	--German and Northern mythology and folk-lore occasionally speak of twelve or seven of them. In the German tale of _Dornröschen_, or the Sleeping Beauty, there are twelve good fays; and a thirteenth, who works the evil spell. Once, in German	6197
17	65600	0.021515	die Waldstille verjagen. Dann ist’s aus mit der Märchenherrlichkeit. Wald-Dornröschen verliert sein Krönlein und flieht und kommt nicht eher zurück, bis neuer Wald wachsen will. -- Aber noch steht ja der alte. Wenn über Mittag ein Weilchen die Sonne	2633
18	43393	0.021249	shed, eh? You are waiting for some needy count or prince, who, after the fashion of the day, will come to release, not Dornröschen herself, but her money-bags from the spell. Well, the present time is by no means poor in such marriages! And we kno	8152
19	15591	0.020030	g that the coast was clear, he added, vehemently: "Cultivate the mindt! Cultivate the imatchination! _Ach, lieber Gott! Dornröschen_, cultivate you the _heart_. It iss not what the woman thinks, but what she loves, what she feels, which makes of the	2697
20	31281	0.019142	andtuch. 97. Augentrost. 98. Hasenpfeffer. 99. Zufall. 100. Ausschuß. 101. Schlachtfeld. 102. Werkzeug. 103. Bleistift. 104. Examen. 105. Siegfried. 106. Leidenschaft. 107. Augenweide. 108. Preßfreiheit. 109. Maitrank. 110. Trauerspiel.	4062
21	71774	0.019128	rtwig, R., Eduard und Ferdinand. [_Vide_ Catalogues.] BILDERBÜCHER. (Scholz.) LIEBE MÄRCHEN. Dornröschen; Marienkind. Aschenputtel; Rotkäppchen. Hänsel und Gretel; Schneewittchen. HEY-SPECKTER, W.--Fünfzig Fabeln f. Kinder. Jub.-A	6624
22	68401	0.018200	n. „Nie ein Strich zuviel, nie einer zu wenig. Das ist die echte Bescheidenheit in der Kunst“, sagt Otto Ludwig, der Dichter des „Erbförsters“. Einfach, schlicht ist seine Zeichnung, aber geistvoll und lebendig. Er liebt es, seine Zeichnungen mit lei	2223
23	66391	0.018186	fifty in all. The subjects were well known fairy tales, Undine, Rapunzel, Schneewitschen, Der Rattenfänger von Hamlin, Dornröschen, and all the others. The children loved them and the merry little Kasperle whose humor, if a bit clumsy, was altogethe	3298
24	71744	0.017590	deed a natural work of art. One day she entertained me by reading, in her masculine throaty voice, a poem she called "_Dornröschen_": _Stab for me lip set intensity. press to my bower-- my nook, my core I wait for thee numb breathlessly mess	3095
25	5314	0.017127	(Von dem Machandelboom) 48 Old Sultan (Der alte Sultan) 49 The Six Swans (Die sechs Schwäne) 50 Little Briar-Rose (Dornröschen) 51 Foundling-Bird (Fundevogel) 52 King Thrushbeard (König Drosselbart) 53 Little Snow-White (Sneewittchen) 54 The K	88
26	7967	0.016854	p eleven hours on end. The rest of the time she spent in lounging and laughing, only half awake. Christophe called her _Dornröschen_--the Sleeping Beauty. She reminded him of his old love, Sabine. She used to sing as she went to bed, and when she got	18588
27	5724	0.016206	ied of the "Nibelungenlied," is so obvious that it needs no commentary. Neither should the translation of Brynhild into Dornröschen, the Sleeping Beauty of our children's tales. The progress illustrated in these examples is that from myth to Mährchen	8065
28	60684	0.015974	ktor hatte erzählt, der junge Graf wüchse zu einem prächtigen, überaus kraftvollen und blühenden Knaben heran. Wie ein wandelndes Bild aus alter Zeit schreite er mit seinem langen blonden Haar und den leuchtenden blauen Augen umher! So klein er noc	2492
29	70560	0.015778	schüchtern, kniete vor mir nieder, küßte mich und ich erwachte. Hannerl war aufgelöst vor Entzücken, obwohl seine Hoheit sie keines Blickes würdigte. Für ihn gab es eben nur „Prinzessinnen“, das hatten ihm seine Tanten schon an der Wiege gesungen.	1371
30	46497	0.015487	, as I shall prove later on, be held to be definitely settled. [45] Cf. Simrock, _Handbuch der deutschen Mythologie_, _Dornröschen_. Some of the details of Arthur's journey to Valerîn's stronghold are worth the attention of folk-lore experts, _e.g._	7887
31	13814	0.015135	a was surrounded by walls of flame, so now we have a thorny hedge of wild briar round the beautiful maiden (hence named Dornröschen) when the lucky prince comes to waken her with a kiss.[8] Not all fairy tales have preserved the myth into Christian	1112
32	45661	0.014673	reiten Erfolg gefunden. Denn an die hundertjährigen Hecken, die das Dornröschen von der Außenwelt trennten, sah ich mich in diesen Schlössern gemahnt, und weit genug war ich hier von meinen Pariser Erlebnissen getrennt. Man muß sie gesehen haben, Fra	332
33	60579	0.014359	apier in Halbleder gebunden M. 250.-- Verlagsverzeichnisse und Prospekte werden vom Verlag auf Anforderung bereitwilligst versandt Weitere Anmerkungen zur Transkription Offensichtliche Fehler wurden stillschweigend korrigiert. Die	3900
