1	9380	14.489210	onsense Anthology Collected by Carolyn Wells 1910 TO GELETT BURGESS A NONSENSE LOVER CONTENTS INTRODUCTION JABBERWOCKY Lewis Carroll MORS IABROCHII Anonymous THE NYUM-NYUM	38
2	35418	14.198317	gh to read the book themselves soon knew by heart all the fascinating poetry, and if the story had no other merit, "The Jabberwocky" alone would have been enough to recommend it. Of all the queer fancies of a queer mind, this poem was the most remark	3591
3	36308	13.841195	24 WHO STOLE THE TARTS? 25 SONGS FROM THROUGH THE LOOKING-GLASS. JABBERWOCKY 29 TWEEDLEDUM AND TWEEDLEDEE 31 THE WA	105
4	20353	13.463243	penter Lewis Carroll 9 The Hunting of the Snark, Extracts Lewis Carroll 14 Jabberwocky Lewis Carroll 19 The Jumblies Edward Lear	82
5	11483	13.384960	ewis Carroll's rooms at Christ Church--"Phantasmagoria"--Translations of "Alice"--"Through the Looking-Glass"--"Jabberwocky" in Latin--C.S. Calverley--"Notes by an Oxford Chiel"--Hatfield--Vivisection--"The Hunting of the Snark" CHA	193
6	70244	13.251693	alking to.” The music reflects the brisk chatter of the garden folk: [Music: Allegro 3 Flutes] The second movement, _Jabberwocky_, is without doubt the masterpiece of the suite, for in it Taylor shows his skill as a tonal narrator, his humor, and	728
7	12	11.868392	ourse! And if I hold it up to a glass, the words will all go the right way again.” This was the poem that Alice read. JABBERWOCKY. ’Twas brillig, and the slithy toves Did gyre and gimble in the wabe; All mimsy were the borogoves, And the m	437
8	31034	11.466237	r midst. And of these, of course, Mr. Lewis Carroll is obviously _facile princeps_--not only by reason of the immortal 'Jabberwocky,' but by reason, also, of 'The Hunting of the Snark,' in which there are some very felicitous passages. 'They sough	3719
9	23545	11.119688	as a travesty or burlesque of something very edgy indeed. Thus, Lear's "The Dong with the Luminous Nose" and Carroll's "Jabberwocky" are, respectively, bright and disguised versions of gothic terror and misery on the one hand, and medieval knightly e	110
10	30778	11.036535	ssing from the work of Lear we come to Lewis Carroll's verse in "Alice in Wonderland." Nothing of its kind better than "Jabberwocky" has ever been written, and it would be a bold verse maker who would try to improve on "The Walrus and the Carpenter,"	1255
11	23972	10.800755	_Mortimer Collins_ 436 If _Mortimer Collins_ 436 The Jabberwocky of Authors _Harry Persons Taber_ 437 The Town of Nice _Herman C. Merivale_	634
12	35688	10.702702	hy, it's a looking-glass book, of course! And if I hold it up to a glass, the words will all go the right way again. JABBERWOCKY 'Twas brillig, and the slithy toves Did gyre and gimble in the wabe; All mimsy were the borogoves, And th	500
13	10688	10.495329	nd Mrs. Grayson rose and read the tent assignments. The tents all had names, it appeared; there was Bedlam and Avernus, Jabberwocky, Hornets, Nevermore, Gibraltar, Tamaracks, Fairview, Woodpeckers, Ravens, All Saints, Aloha, and a number of others wh	460
14	32587	10.248784	by voice began again, "Interplanetary unity de--" The green and yellow spirals reached the top. A few seconds of sheer Jabberwocky emerged from the loudspeaker, ending in a chorus of, "Illogic, illogic, illogic...." with the words overlapping. Pani	2453
15	61325	9.601579	rass. This grassy ring is the "wabe," Where Lewis Carroll's "slithy toves" did "gyre and gimbel" in the immortal poem "Jabberwocky." [Illustration: FOUNTAINS, SIXTEENTH CENTURY] The sun-dial can also be placed at the end of a path, if the path is	7354
16	12245	9.592548	, far and few, Are the lands where the Jumblies live,' is an entirely different type of poetry to that exhibited in 'Jabberwocky.' Carroll, with a sense of mathematical neatness, makes his whole poem a mosaic of new and mysterious words. But Edwar	1025
17	59004	9.559668	f all his names, the “Jumblies” alone survive. Lewis Carroll later went about it more deliberately. His immortal poem, “Jabberwocky,” has become a classic; but even in that masterpiece, how many words are adapted to modern use? “Slithy” perhaps and “	251
18	42574	9.225920	n't remember that part of my dream. However, if you are going for a walk I'll go with you and do what I can in case the Jabberwocky or the Hop Scotch bird try to chase you." "The Hop Scotch isn't a bird," said Uncle Wiggily, with a laugh that made h	3605
19	41861	9.081954	crappie's arrival, a wee, sawed-off Armenian woman came in. I heard somebody say "Sh," but she started in her toothless Jabberwocky. Miss Talbot tried the effect of cool, insistent English, but she couldn't put Dudu Hanum out. For Dudu Hanum squatted	3087
20	43223	8.994534	h away-- And the notion I cannot endure!" CHARLES LUTWIDGE DODGSON (_Lewis Carroll_). JABBERWOCKY. 'T was brillig, and the slithy toves Did gyre and gimble in the wabe; All mimsy were the borogoves, And	15215
21	13784	8.055382	to a man who is not a Frenchman, and who is, therefore, tremendously excited over the case, to avoid discussion of the Jabberwocky of the Rennes court-martial as it is reported in America and England. Mr. Dooley cannot lag behind his fellow Anglo-Sa	96
22	51248	7.830187	ROWNE: "The Showman's Courtship." CARROLL: "A Mad Tea-Party," "The White Knight," "The Walrus and the Carpenter," "Jabberwocky." COWPER: "The Diverting History of John Gilpin." GILBERT: "The Yarn of the Nancy Bell." HARRIS: "Old Mr. Rab	955
23	72054	7.815428	turn — to steer. LP43226. Ivy maze. LP43024. J Jabbertown. MU8940. Jabberwocky. LP43232. Jack Armstrong. R572329. R572331 - R572333. R577558. R577562. R577567. R577568. R5	4638
24	35138	7.531864	ick it up later of his own accord. No one would knowingly, however, deprive him of "The Owl and the Pussy Cat," or "The Jabberwocky"; even grown-ups dote on "Little Billee," as Thackeray doubtless did himself. We must all fool more or less--even in v	728
25	56208	7.462971	LEWIS CARROLL, OP. 12 Ia. Dedication Ib. The Garden of Live Flowers II. Jabberwocky III. Looking-Glass Insects IV. The White Knight It is a pleasure to find an American composer of talent who i	13466
26	68163	7.434371	ly a degree less wise and witty in the nonsense vein. But few selections can be given. _JABBERWOCKY_ (From _Through the Looking-Glass_) ’Twas brillig, and the slithy toves Did gyre and gim	20606
27	70546	7.324756	alled “Alice through the Looking Glass.” ――――:o:―――― JABBERWOCKY. Twas brillig, and the slithy toves Did gyre and gimble in the wabe; All mimsy were the borogroves,	8768
28	23800	7.196784	, and is marked with many original effects. His "Reiterlied" is superbly joyful. A setting of Lewis Carroll's immortal "Jabberwocky" shows much rich humor of the college glee-club sort. There is an irresistibly humorous episode where the instrument o	3592
29	35341	7.160155	t. "Yussouf," Lowell. "Sherwood," Alfred Noyes. "March," Wordsworth. "When Icicles Hang by the Wall," Shakespeare. "The Jabberwocky," _Alice in Wonderland_. FIFTH YEAR _The Odyssey._--George Herbert Palmer. (Translation.) _Gulliver's Travels_: "Th	6462
30	54133	6.819020	e over. Harold's principal achievement lay in “The Walrus and the Carpenter,” and Marie-Celeste's in the recitation of “Jabberwocky” from “Through the Looking-Glass;” for not only was she able to slip its almost unpronounceable words quite easily fr	6388
31	23780	6.562962	e. After that some Indians came on the scene of action, fierce red men of the forest, and their language was decidedly Jabberwocky. The little girl was quite frightened at the fierce brandishing of tomahawks. Then they had a war dance. And oh, then	3901
32	6588	6.486891	let The Star The Way to be Happy ISAAC WATTS Against Idleness and Mischief A Morning Song A Cradle Hymn LEWIS CARROLL Jabberwocky You Are Old, Father William The Walrus and the Carpenter EDWARD LEAR There was an Old Man of the West There was an Ol	389
33	37664	6.105076	ing. "What--? Already? When are you speaking? What are you going to say?" "Good Lord! What can I say? I can recite the Jabberwocky or the alphabet in English, French and American, but that finishes my repertory. Can you see me standing on a platform	4399
34	65688	5.661188	They had a great deal of good nonsense about them; in the happy and hilarious sense in which we talk of the nonsense of Jabberwocky or the Land where the Jumblies live. But the man consulting a demon felt as many a man has felt in consulting a detect	3851
35	50807	5.621153	rom my habit of walking round and round the exercise yard at nearly five miles per hour, every night I would repeat the Jabberwocky. It had taken me a whole week with my broken-down memory to piece together the odd bits of lines and verses that I sti	986
36	25730	5.420954	inspissated couple for once they were together this man and woman babbled to each other a mutually pleasurable one word jabberwocky despite the fiercely driven rains, hail, and the flash flood at their feet. The drone of these distant voices was of f	811
37	70887	5.279276	e Waters Come Down at Lodore (Southey) Folk and Fairy Tales: Tom Thumb Sleeping Beauty Jack and Beanstalk Diamonds and Toads Rose Red and Snow White Jungle Books Greek Myths: Arachne Latona and Frogs King Mid	13327
38	66346	4.867179	eloped,” which leads immediately to the brisk music of “The Garden of Live Flowers.” In the second movement, “Jabberwocky,” the theme of the frightful beast, the Jabberwock, “is first announced by the full orchestra. The clarinet then begins the tale	12711
39	33385	4.601115	of the song is called--" or in parodies on familiar verses (or on the spirit of ballads rather than the wording, as in 'Jabberwocky'), or in heaps of versified _non-sequiturs_, like the exquisite "poem" read at the trial of the Knave of Hearts. The a	8845
40	38	4.250794	variables, pointers, and index dummies in `for', `while', and `do-while' loops. :burble: [from Lewis Carroll's "Jabberwocky"] v. Like {flame}, but connotes that the source is truly clueless and ineffectual (mere flamers can be competent	3961
41	32267	3.867766	far and few, Are the lands where the Jumblies live," is an entirely different type of poetry to that exhibited in "Jabberwocky." Carroll, with a sense of mathematical neatness, makes his whole poem a mosaic of new and mysterious words. But Edwar	18100
42	817	3.862034	bles, pointers, and index dummies in `for', `while', and `do-while' loops. :burble: /v./ [from Lewis Carroll's "Jabberwocky"] Like {flame}, but connotes that the source is truly clueless and ineffectual (mere flamers can be competent).	2961
43	3008	3.257991	e, and do-while loops. Node:burble, Next:buried treasure, Previous:bump, Up:= B = burble v. [from Lewis Carroll's "Jabberwocky"] Like flame, but connotes that the source is truly clueless and ineffectual (mere flamers can be competent). A term o	8672
