1	36308	0.108830	24 WHO STOLE THE TARTS? 25 SONGS FROM THROUGH THE LOOKING-GLASS. JABBERWOCKY 29 TWEEDLEDUM AND TWEEDLEDEE 31 THE WA	105
2	20353	0.062657	penter Lewis Carroll 9 The Hunting of the Snark, Extracts Lewis Carroll 14 Jabberwocky Lewis Carroll 19 The Jumblies Edward Lear	82
3	35418	0.058332	gh to read the book themselves soon knew by heart all the fascinating poetry, and if the story had no other merit, "The Jabberwocky" alone would have been enough to recommend it. Of all the queer fancies of a queer mind, this poem was the most remark	3591
4	70244	0.054539	alking to.” The music reflects the brisk chatter of the garden folk: [Music: Allegro 3 Flutes] The second movement, _Jabberwocky_, is without doubt the masterpiece of the suite, for in it Taylor shows his skill as a tonal narrator, his humor, and	728
5	12	0.052926	ourse! And if I hold it up to a glass, the words will all go the right way again.” This was the poem that Alice read. JABBERWOCKY. ’Twas brillig, and the slithy toves Did gyre and gimble in the wabe; All mimsy were the borogoves, And the m	437
6	11483	0.045083	ewis Carroll's rooms at Christ Church--"Phantasmagoria"--Translations of "Alice"--"Through the Looking-Glass"--"Jabberwocky" in Latin--C.S. Calverley--"Notes by an Oxford Chiel"--Hatfield--Vivisection--"The Hunting of the Snark" CHA	193
7	9380	0.043790	onsense Anthology Collected by Carolyn Wells 1910 TO GELETT BURGESS A NONSENSE LOVER CONTENTS INTRODUCTION JABBERWOCKY Lewis Carroll MORS IABROCHII Anonymous THE NYUM-NYUM	38
8	35688	0.038631	hy, it's a looking-glass book, of course! And if I hold it up to a glass, the words will all go the right way again. JABBERWOCKY 'Twas brillig, and the slithy toves Did gyre and gimble in the wabe; All mimsy were the borogoves, And th	500
9	30778	0.038062	ssing from the work of Lear we come to Lewis Carroll's verse in "Alice in Wonderland." Nothing of its kind better than "Jabberwocky" has ever been written, and it would be a bold verse maker who would try to improve on "The Walrus and the Carpenter,"	1255
10	31034	0.036324	r midst. And of these, of course, Mr. Lewis Carroll is obviously _facile princeps_--not only by reason of the immortal 'Jabberwocky,' but by reason, also, of 'The Hunting of the Snark,' in which there are some very felicitous passages. 'They sough	3719
11	10688	0.032869	nd Mrs. Grayson rose and read the tent assignments. The tents all had names, it appeared; there was Bedlam and Avernus, Jabberwocky, Hornets, Nevermore, Gibraltar, Tamaracks, Fairview, Woodpeckers, Ravens, All Saints, Aloha, and a number of others wh	460
12	23545	0.032703	as a travesty or burlesque of something very edgy indeed. Thus, Lear's "The Dong with the Luminous Nose" and Carroll's "Jabberwocky" are, respectively, bright and disguised versions of gothic terror and misery on the one hand, and medieval knightly e	110
13	12245	0.028369	, far and few, Are the lands where the Jumblies live,' is an entirely different type of poetry to that exhibited in 'Jabberwocky.' Carroll, with a sense of mathematical neatness, makes his whole poem a mosaic of new and mysterious words. But Edwar	1025
14	32587	0.027294	by voice began again, "Interplanetary unity de--" The green and yellow spirals reached the top. A few seconds of sheer Jabberwocky emerged from the loudspeaker, ending in a chorus of, "Illogic, illogic, illogic...." with the words overlapping. Pani	2453
15	42574	0.025323	n't remember that part of my dream. However, if you are going for a walk I'll go with you and do what I can in case the Jabberwocky or the Hop Scotch bird try to chase you." "The Hop Scotch isn't a bird," said Uncle Wiggily, with a laugh that made h	3605
16	41861	0.024490	crappie's arrival, a wee, sawed-off Armenian woman came in. I heard somebody say "Sh," but she started in her toothless Jabberwocky. Miss Talbot tried the effect of cool, insistent English, but she couldn't put Dudu Hanum out. For Dudu Hanum squatted	3087
17	61325	0.022371	rass. This grassy ring is the "wabe," Where Lewis Carroll's "slithy toves" did "gyre and gimbel" in the immortal poem "Jabberwocky." [Illustration: FOUNTAINS, SIXTEENTH CENTURY] The sun-dial can also be placed at the end of a path, if the path is	7354
18	23972	0.021288	_Mortimer Collins_ 436 If _Mortimer Collins_ 436 The Jabberwocky of Authors _Harry Persons Taber_ 437 The Town of Nice _Herman C. Merivale_	634
19	43223	0.020872	h away-- And the notion I cannot endure!" CHARLES LUTWIDGE DODGSON (_Lewis Carroll_). JABBERWOCKY. 'T was brillig, and the slithy toves Did gyre and gimble in the wabe; All mimsy were the borogoves, And	15215
20	54133	0.020823	e over. Harold's principal achievement lay in “The Walrus and the Carpenter,” and Marie-Celeste's in the recitation of “Jabberwocky” from “Through the Looking-Glass;” for not only was she able to slip its almost unpronounceable words quite easily fr	6388
21	6588	0.019836	let The Star The Way to be Happy ISAAC WATTS Against Idleness and Mischief A Morning Song A Cradle Hymn LEWIS CARROLL Jabberwocky You Are Old, Father William The Walrus and the Carpenter EDWARD LEAR There was an Old Man of the West There was an Ol	389
22	35341	0.018892	t. "Yussouf," Lowell. "Sherwood," Alfred Noyes. "March," Wordsworth. "When Icicles Hang by the Wall," Shakespeare. "The Jabberwocky," _Alice in Wonderland_. FIFTH YEAR _The Odyssey._--George Herbert Palmer. (Translation.) _Gulliver's Travels_: "Th	6462
